8,2023-01-31 11:47:44.323382+00,\N,3,t,aarch64,https://dl.rockylinux.org/stg/rocky/8/BaseOS/aarch64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/BaseOS/aarch64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/BaseOS/source/tree/repodata/repomd.xml,BaseOS
9,2023-01-31 11:47:44.323382+00,\N,3,t,aarch64,https://dl.rockylinux.org/stg/rocky/8/AppStream/aarch64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/AppStream/aarch64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/AppStream/source/tree/repodata/repomd.xml,AppStream
10,2023-01-31 11:47:44.323382+00,\N,3,t,aarch64,https://dl.rockylinux.org/stg/rocky/8/HighAvailability/aarch64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/HighAvailability/aarch64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/HighAvailability/source/tree/repodata/repomd.xml,HighAvailability
11,2023-01-31 11:47:44.323382+00,\N,3,t,aarch64,https://dl.rockylinux.org/stg/rocky/8/NFV/aarch64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/NFV/aarch64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/NFV/source/tree/repodata/repomd.xml,NFV
12,2023-01-31 11:47:44.323382+00,\N,3,t,aarch64,https://dl.rockylinux.org/stg/rocky/8/PowerTools/aarch64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/PowerTools/aarch64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/PowerTools/source/tree/repodata/repomd.xml,PowerTools
13,2023-01-31 11:47:44.323382+00,\N,3,t,aarch64,https://dl.rockylinux.org/stg/rocky/8/ResilientStorage/aarch64/os/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/ResilientStorage/aarch64/debug/tree/repodata/repomd.xml,https://dl.rockylinux.org/stg/rocky/8/ResilientStorage/source/tree/repodata/repomd.xml,ResilientStorage
53,2023-02-04 02:25:57.695952+00,\N,20,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-common/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-common/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/15016370-1410-4459-a1a2-a1576041fd19/repo/cloud-common/src/repodata/repomd.xml,cloud-common
29,2023-01-31 11:47:44.323382+00,\N,5,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAP/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAP/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAP/src/repodata/repomd.xml,SAP
30,2023-01-31 11:47:44.323382+00,\N,5,t,aarch64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/aarch64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/aarch64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/SAPHANA/src/repodata/repomd.xml,SAPHANA
19,2023-01-31 11:47:44.323382+00,\N,4,t,x86_64,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/RT/x86_64/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/RT/x86_64-debug/repodata/repomd.xml,https://yumrepofs.build.resf.org/v1/projects/df5bcbfc-ba83-4da8-84d6-ae0168921b4d/repo/RT/src/repodata/repomd.xml,RT
